SourceCode,SourceDescription,SourceTermStatus,TargetSourceCode,TargetDescription,TargetTermStatus,TargetDomain,IsRestricted,Source Archetype ID,Source Archetype Node ID,Source Archetype path,Source Archetype reference ID,,,,,,,,
2606,Mumps virus Ab.IgG Ser PrThr Pt Ord,Active,22415-4,Mumps virus Ab.IgG Ser PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.MumpsVirusAbIgGACncPtSerOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2607,Mycobacterium tuberculosis stimulated gamma interferon release by CD4+ and CD8+ T-cells corrected for background Bld ACnc Pt Qn,Active,88517-8,Mycobacterium tuberculosis stimulated gamma interferon release by CD4+ and CD8+ T-cells corrected for background Bld ACnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.MycobacteriumtuberculosisstimulatedgammainterferonreleasebyCD4andCD8TcellscorrectedforbackgroundACncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2608,Mycobacterium tuberculosis stimulated gamma interferon release by CD4+ T-cells Bld ACnc Pt Qn,Active,46217-6,Mycobacterium tuberculosis stimulated gamma interferon release by CD4+ T-cells Bld ACnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.MycobacteriumtuberculosisstimulatedgammainterferonreleasebyCD4TcellsACncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2609,Mycobacterium tuberculosis stimulated gamma interferon release by CD4+ T-cells corrected for background Bld ACnc Pt Qn,Active,64084-7,Mycobacterium tuberculosis stimulated gamma interferon release by CD4+ T-cells corrected for background Bld ACnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.MycobacteriumtuberculosisstimulatedgammainterferonreleasebyCD4TcellscorrectedforbackgroundACncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2610,Mycobacterium tuberculosis tuberculin stimulated gamma interferon/Mitogen stimulated gamma interferon Bld Control ACnc Pt Qn,Active,46216-8,Mycobacterium tuberculosis tuberculin stimulated gamma interferon/Mitogen stimulated gamma interferon Bld Control ACnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.MycobacteriumtuberculosistuberculinstimulatedgammainterferonMitogenstimulatedgammainterferonACncPtBldControlQnLabObs.v1,id1.1.1,/,,,,,,,,,
2611,Mycoplasma pneumoniae DNA [Presence] in Specimen by Molecular genetics method,Active,104706-7,Mycoplasma pneumoniae DNA PrThr Pt Ord Molgen,Active,Lab Test,False,s2-EHR-Info_node.MycoplasmapneumoniaeDNAPrThrPtXXXOrdMolgenLabObs.v1,id1.1.1,/,,,,,,,,,
2612,Myelocytes/100 leukocytes Bld NFr Pt Qn,Active,26498-6,Myelocytes/Leukocytes Bld NFr Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.Myelocytes100leukocytesNFrPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2613,Myelocytes Bld NCnc Pt Qn,Active,30446-9,Myelocytes Bld NCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.MyelocytesNCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2614,Myeloperoxidase Ab Ser ACnc Pt Qn,Active,6969-0,Myeloperoxidase Ab Ser ACnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.MyeloperoxidaseAbACncPtSerQnLabObs.v1,id1.1.1,/,,,,,,,,,
2615,Myoglobin Ser/Plas MCnc Pt Qn,Active,2639-3,Myoglobin Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.MyoglobinMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2616,Natriuretic peptide.B Bld MCnc Pt Qn,Active,42637-9,Natriuretic peptide.B Bld MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.NatriureticpeptideBMCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2617,Natriuretic peptide.B Ser/Plas MCnc Pt Qn,Active,30934-4,Natriuretic peptide.B Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.NatriureticPeptideBMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2618,Natriuretic peptide.B prohormone N-Terminal Ser/Plas MCnc Pt Qn,Active,33762-6,Natriuretic peptide.B prohormone N-Terminal Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.NatriureticpeptideBprohormoneNTerminalMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2619,Neisseria gonorrhoeae DNA [Presence] in Specimen by Molecular genetics method,Active,104765-3,Neisseria gonorrhoeae DNA PrThr Pt Ord Molgen,Active,Lab Test,False,s2-EHR-Info_node.NeisseriagonorrhoeaeDNAPrThrPtXXXOrdMolgenLabObs.v1,id1.1.1,/,,,,,,,,,
2620,Neisseria gonorrhoeae rRNA [Presence] in Specimen,Active,105085-5,Neisseria gonorrhoeae rRNA PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.NeisseriagonorrhoeaerRNAPrThrPtXXXOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2621,Neutrophil Ab Ser PrThr Pt Ord,Active,21418-9,Neutrophil Ab Ser PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.NeutrophilAbPrThrPtSerOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2622,Neutrophil cytoplasmic Ab.classic Ser PrThr Pt Ord,Active,30538-3,Neutrophil cytoplasmic Ab.classic Ser PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.NeutrophilcytoplasmicAbclassicPrThrPtSerOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2623,Neutrophil cytoplasmic Ab.perinuclear.atypical [Presence] in Serum,Active,105867-6,Neutrophil cytoplasmic Ab.perinuclear.atypical Ser PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.NeutrophilcytoplasmicAbperinuclearatypicalPrThrPtSerOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2624,Neutrophil cytoplasmic Ab.perinuclear Ser PrThr Pt Ord,Active,30539-1,Neutrophil cytoplasmic Ab.perinuclear Ser PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.NeutrophilCytoplasmicAbPerinuclearPrThrPtSerOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2625,Neutrophils/100 leukocytes Bld NFr Pt Qn,Active,26511-6,Neutrophils/Leukocytes Bld NFr Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.Neutrophils100leukocytesNFrPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2626,Neutrophils/100 leukocytes Body fld NFr Pt Qn,Active,26513-2,Neutrophils/Leukocytes Body fld NFr Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.Neutrophils100leukocytesNFrPtBodyfldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2627,Neutrophils.band form/100 leukocytes Bld NFr Pt Qn,Active,26508-2,Neutrophils.band form/Leukocytes Bld NFr Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.Neutrophilsbandform100leukocytesNFrPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2628,Neutrophils.band form Bld NCnc Pt Qn,Active,26507-4,Neutrophils.band form Bld NCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.NeutrophilsbandformNCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2629,Band form neutrophils [Presence] in Blood,Active,105869-2,Neutrophils.band form Bld PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.NeutrophilsbandformPrThrPtBldOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2630,Neutrophils.immature/100 leukocytes Bld NFr Pt Qn,Active,53797-7,Neutrophils.immature/Leukocytes Bld NFr Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.Neutrophilsimmature100leukocytesNFrPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2631,Neutrophils Bld NCnc Pt Qn,Active,26499-4,Neutrophils Bld NCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.NeutrophilsNCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2632,Neutrophils Body fld NCnc Pt Qn,Active,32709-8,Neutrophils Body fld NCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.NeutrophilsNCncPtBodyfldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2633,Neutrophils.segmented/100 leukocytes Bld NFr Pt Qn,Active,26505-8,Neutrophils.segmented/Leukocytes Bld NFr Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.Neutrophilssegmented100leukocytesNFrPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2634,Neutrophils.segmented Bld NCnc Pt Qn,Active,30451-9,Neutrophils.segmented Bld NCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.NeutrophilssegmentedNCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2635,Neutrophils.segmented Body fld NCnc Pt Qn,Active,30452-7,Neutrophils.segmented Body fld NCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.NeutrophilssegmentedNCncPtBodyfldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2636,Neutrophils.vacuolated+Segmented Bld PrThr Pt Ord,Active,34473-9,Neutrophils.vacuolated+Segmented Bld PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.NeutrophilsvacuolatedSegmentedPrThrPtBldOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2637,Nitrite Urine MCnc Pt Qn,Active,2657-5,Nitrite Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.NitriteMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
2638,Norbuprenorphine Urine MCnc Pt Qn,Active,49753-7,Norbuprenorphine Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.NorbuprenorphineMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
2639,Nordiazepam Urine MCnc Pt Qn,Active,15372-6,Nordiazepam Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.NordiazepamMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
2640,Norfentanyl Urine MCnc Pt Qn,Active,11075-9,Norfentanyl Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.NorfentanylMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
2641,Normeperidine Urine MCnc Pt Qn,Active,3869-5,Normeperidine Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.NormeperidineMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
2642,Norovirus genogroup I+II RNA [Presence] in Specimen,Active,105058-2,Norovirus genogroup I+II RNA PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.NorovirusgenogroupIIIRNAPrThrPtXXXOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2643,Noroxycodone Urine MCnc Pt Qn,Active,95135-0,Noroxycodone Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.NoroxycodoneMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
2644,Nuclear Ab pattern Ser Imp Pt Nom,Active,14611-8,Nuclear Ab pattern Ser Imp Pt Nom,Active,Lab Test,False,s2-EHR-Info_node.NuclearAbpatternImpPtSerNomLabObs.v1,id1.1.1,/,,,,,,,,,
2645,Nuclear Ab pattern.nucleolar Ser Titr Pt SemiQn,Active,20399-2,Nuclear Ab pattern.nucleolar Ser Titr Pt SemiQn,Active,Lab Test,False,s2-EHR-Info_node.NuclearAbpatternnucleolarTitrPtSerQnLabObs.v1,id1.1.1,/,,,,,,,,,
2646,Nucleated cells Body fld NCnc Pt Qn,Active,55793-4,Nucleated cells Body fld NCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.NucleatedcellsNCncPtBodyfldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2647,17-Hydroxyprogesterone Ser/Plas MCnc Pt Qn,Active,1668-3,17-Hydroxyprogesterone Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.Num17MinusHydroxyprogesteroneMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2648,Number Calculus Num Pt Qn,Active,9800-4,Number Calculus Num Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.NumberNumPtCalculusQnLabObs.v1,id1.1.1,/,,,,,,,,,
2649,17-Hydroxyprogesterone Bld.dot PrThr Pt Ord,Active,32854-2,17-Hydroxyprogesterone Bld.dot PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.One7HydroxyprogesteronePrThrPtBlddotOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2650,1-Hydroxymidazolam Urine MCnc Pt Qn,Active,59589-2,1-Hydroxymidazolam Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.OneHydroxymidazolamMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
2651,Opiates Urine PrThr Pt Ord,Active,3879-4,Opiates Urine PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.OpiatesACncPtUrineOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2652,Opiates Urine Prid Pt Nom,Active,5706-7,Opiates Urine Prid Pt Nom,Active,Lab Test,False,s2-EHR-Info_node.OpiatesPridPtUrineNomLabObs.v1,id1.1.1,/,,,,,,,,,
2653,Opiates Ser/Plas PrThr Pt Ord,Active,3878-6,Opiates Ser/Plas PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.OpiatesPrThrPtSerPlasOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2654,Osmolality Ser/Plas Osmol Pt Qn,Active,2692-2,Observation Ser/Plas Osmol Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.OsmolalityOsmolPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2655,Osmolality Urine Osmol Pt Qn,Active,2695-5,Observation Urine Osmol Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.OsmolalityOsmolPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
2656,Other cells/100 leukocytes Bld Nfr Pt Qn,Active,4d99ef8d-e74d-ef11-886e-6045bdc71c8b,Other cells/100 leukocytes Bld Nfr Pt Qn,Active,General,False,s2-EHR-Info_node.Othercells100leukocytesNFrPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2657,Other cells [#/volume] in Blood,Active,105873-4,Other cells Bld NCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.OthercellsNCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2658,Ovalocytes [Presence] in Blood,Active,104750-5,Ovalocytes Bld PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.OvalocytesPrThrPtBldOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2659,Ova and parasites identified in Specimen,Active,104742-2,Ova & parasites Prid Pt Nom,Active,Lab Test,False,s2-EHR-Info_node.OvaparasitesidentifiedPridPtXXXNomLabObs.v1,id1.1.1,/,,,,,,,,,
2660,Oxazepam Urine MCnc Pt Qn,Active,3887-7,Oxazepam Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.OxazepamMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
2661,OxyCODONE Urine MCnc Pt Qn,Active,11246-6,OxyCODONE Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.OxyCODONEMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
2662,OxyCODONE Urine PrThr Pt Ord,Active,10998-3,OxyCODONE Urine PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.OxyCODONEPrThrPtUrineOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2663,Oxygen adjusted to patient's actual temperature Bld PPres Pt Qn,Active,19254-2,Oxygen adjusted to patient's actual temperature Bld PPres Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.OxygenadjustedtopatientsactualtemperaturePPresPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2664,Oxygen BldC PPres Pt Qn,Active,2704-5,Oxygen BldC PPres Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.OxygenPPresPtBldCQnLabObs.v1,id1.1.1,/,,,,,,,,,
2665,Oxygen Bld PPres Pt Qn,Active,11556-8,Oxygen Bld PPres Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.OxygenPPresPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2666,Oxygen saturation BldCoA MFr Pt Qn,Active,28642-7,Oxygen saturation BldCoA MFr Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.OxygensaturationMFrPtBldCoAQnLabObs.v1,id1.1.1,/,,,,,,,,,
2667,Oxygen saturation BldCoV MFr Pt Qn,Active,28643-5,Oxygen saturation BldCoV MFr Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.OxygensaturationMFrPtBldCoVQnLabObs.v1,id1.1.1,/,,,,,,,,,
2668,Oxygen saturation Bld MFr Pt Qn,Active,20564-1,Oxygen saturation Bld MFr Pt Qn,Active,General,False,s2-EHR-Info_node.OxygenSaturationMFrPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2669,Oxyhemoglobin/Hemoglobin.total BldA MFr Pt Qn,Active,2714-4,Oxyhemoglobin/Hemoglobin.total BldA MFr Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.OxyhemoglobinHemoglobintotalMFrPtBldAQnLabObs.v1,id1.1.1,/,,,,,,,,,
2670,Oxyhemoglobin/Hemoglobin.total BldV MFr Pt Qn,Active,2716-9,Oxyhemoglobin/Hemoglobin.total BldV MFr Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.OxyhemoglobinHemoglobintotalMFrPtBldVQnLabObs.v1,id1.1.1,/,,,,,,,,,
2671,OxyMORphone Urine MCnc Pt Qn,Active,19648-5,OxyMORphone Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.OxyMORphoneMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
2672,Packed erythrocytes units given BPU Num Pt Qn,Active,51880-3,Packed erythrocytes units given BPU Num Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.PackederythrocytesunitsgivenNumPtBPUQnLabObs.v1,id1.1.1,/,,,,,,,,,
2673,Pandalus borealis Ab.IgE Ser ACnc Pt Qn,Active,6246-3,Pandalus borealis Ab.IgE Ser ACnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.PandalusborealisAbIgEACncPtSerQnLabObs.v1,id1.1.1,/,,,,,,,,,
2674,Parainfluenza virus 1 RNA [Presence] in Specimen by Molecular genetics method,Active,104709-1,Parainfluenza virus 1 RNA PrThr Pt Ord Molgen,Active,Lab Test,False,s2-EHR-Info_node.Parainfluenzavirus1RNAPrThrPtXXXOrdMolgenLabObs.v1,id1.1.1,/,,,,,,,,,
2675,Parainfluenza virus 2 RNA [Presence] in Specimen by Molecular genetics method,Active,104776-0,Parainfluenza virus 2 RNA PrThr Pt Ord Molgen,Active,Lab Test,False,s2-EHR-Info_node.Parainfluenzavirus2RNAPrThrPtXXXOrdMolgenLabObs.v1,id1.1.1,/,,,,,,,,,
2676,Parainfluenza virus 3 RNA [Presence] in Specimen by Molecular genetics method,Active,104711-7,Parainfluenza virus 3 RNA PrThr Pt Ord Molgen,Active,Lab Test,False,s2-EHR-Info_node.Parainfluenzavirus3RNAPrThrPtXXXOrdMolgenLabObs.v1,id1.1.1,/,,,,,,,,,
2677,Parainfluenza virus 4 RNA [Presence] in Specimen by Molecular genetics method,Active,104716-6,Parainfluenza virus 4 RNA PrThr Pt Ord Molgen,Active,Lab Test,False,s2-EHR-Info_node.Parainfluenzavirus4RNAPrThrPtXXXOrdMolgenLabObs.v1,id1.1.1,/,,,,,,,,,
2678,Parathyrin.intact Ser/Plas MCnc Pt Qn,Active,2731-8,Parathyrin.intact Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.ParathyrinIntactMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2679,Parathyrin.intact Post excision Ser/Plas MCnc Pt Qn,Active,49036-7,Parathyrin.intact Post excision Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.ParathyrinintactpostexcisionMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2680,Penicillium notatum Ab.IgE Ser ACnc Pt Qn,Active,6212-5,Penicillium notatum Ab.IgE Ser ACnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.PenicilliumNotatumAbIgEACncPtSerQnLabObs.v1,id1.1.1,/,,,,,,,,,
2681,PH adjusted to patient's actual temperature Bld LsCnc Pt SemiQn,Active,49701-6,PH adjusted to patient's actual temperature Bld LsCnc Pt SemiQn,Active,Lab Test,False,s2-EHR-Info_node.PHadjustedtopatientsactualtemperatureLsCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2682,Phencyclidine Urine PrThr Pt Ord,Active,3936-2,Phencyclidine Urine PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.PhencyclidineACncPtUrineOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2683,PHENobarbital Ser/Plas MCnc Pt Qn,Active,3948-7,PHENobarbital Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.PhenobarbitalMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2684,PHENobarbital Urine MCnc Pt Qn,Active,3950-3,PHENobarbital Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.PHENobarbitalMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
2685,Phenylketones Bld PrThr Pt Ord,Active,2761-5,Phenylketones Bld PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.PhenylketonesACncPtBldOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2686,Phenytoin.free Ser/Plas MCnc Pt Qn,Active,3969-3,Phenytoin.free Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.PhenytoinFreeMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2687,Phenytoin Ser/Plas MCnc Pt Qn,Active,3968-5,Phenytoin Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.PhenytoinMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2688,Phleum pratense Ab.IgE Ser ACnc Pt Qn,Active,6265-3,Phleum pratense Ab.IgE Ser ACnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.PhleumPratenseAbIgEACncPtSerQnLabObs.v1,id1.1.1,/,,,,,,,,,
2689,PH BldC LsCnc Pt SemiQn,Active,2745-8,PH BldC LsCnc Pt SemiQn,Active,Lab Test,False,s2-EHR-Info_node.PHLsCncPtBldCQnLabObs.v1,id1.1.1,/,,,,,,,,,
2690,PH Bld LsCnc Pt SemiQn,Active,11558-4,PH Bld LsCnc Pt SemiQn,Active,Lab Test,False,s2-EHR-Info_node.PHLsCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2691,PH Ser/Plas LsCnc Pt SemiQn,Active,2753-2,PH Ser/Plas LsCnc Pt SemiQn,Active,Lab Test,False,s2-EHR-Info_node.PHLsCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2692,Phospholipid Ab.IgG Ser PrThr Pt Ord,Active,20428-9,Phospholipid Ab.IgG Ser PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.PhospholipidAbIgGPrThrPtSerOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2693,Phospholipid Ab.IgM Ser PrThr Pt Ord,Active,20429-7,Phospholipid Ab.IgM Ser PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.PhospholipidAbIgMPrThrPtSerOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2694,Plasma cells/100 leukocytes Bld NFr Pt Qn,Active,13047-6,Plasma cells/Leukocytes Bld NFr Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.PlasmaCells100LeukocytesNFrPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2695,Plasma cells/100 leukocytes Body fld NFr Pt Qn,Active,17803-8,Plasma cells/Leukocytes Body fld NFr Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.Plasmacells100leukocytesNFrPtBodyfldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2696,Platelet clump [Presence] in Blood,Active,104700-0,Platelet clump Bld PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.PlateletclumpPrThrPtBldOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2697,Plateletcrit Bld VFr Pt Qn,Active,51637-7,Plateletcrit Bld VFr Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.PlateletcritVFrPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2698,Giant platelets [Presence] in Blood,Active,105871-8,Platelets.giant Bld PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.PlateletsgiantPrThrPtBldOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2699,Platelets.giant Bld PrThr Pt Ord Microscopy.light,Active,5908-9,Platelets.giant Bld PrThr Pt Ord Microscopy.light,Active,Lab Test,False,s2-EHR-Info_node.PlateletsgiantPrThrPtBldOrdMicroscopylightLabObs.v1,id1.1.1,/,,,,,,,,,
2700,Platelets Large [Presence] in Blood,Active,105872-6,Platelets.large Bld PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.PlateletslargePrThrPtBldOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2701,Platelets Bone mar Morph Pt Nom,Active,11126-0,Platelets Bone mar Morph Pt Nom,Active,Lab Test,False,s2-EHR-Info_node.PlateletsMorphPtBonemarNomLabObs.v1,id1.1.1,/,,,,,,,,,
2702,Platelets [Presence] in Blood,Active,104705-9,Platelets Bld PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.PlateletsPrThrPtBldOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2703,Platelets.reticulated/100 platelets Bld NFr Pt Qn,Active,51633-6,Platelets.reticulated/Platelets Bld NFr Pt Qn,Retired,Lab Test,False,s2-EHR-Info_node.PlateletsReticulated100PlateletsNFrPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2704,Plesiomonas shigelloides DNA [Presence] in Specimen,Active,105057-4,Plesiomonas shigelloides DNA PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.PlesiomonasshigelloidesDNAPrThrPtXXXOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2705,Poikilocytosis [Presence] in Blood,Active,104761-2,Poikilocytosis Bld PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.PoikilocytosisPrThrPtBldOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2706,Polychromasia [Presence] in Blood,Active,104754-7,Polychromasia Bld PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.PolychromasiaPrThrPtBldOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2707,Potassium BldA SCnc Pt Qn,Active,32713-0,Potassium BldA SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.PotassiumSCncPtBldAQnLabObs.v1,id1.1.1,/,,,,,,,,,
2708,Potassium Bld SCnc Pt Qn,Active,6298-4,Potassium Bld SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.PotassiumSCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
